Enzyme_id	Sample_s9c	Sample_s9B	Sample_s8c	Sample_s8B	Sample_s7c	Sample_s7B	Sample_s76c	Sample_s76B	Sample_s75c	Sample_s75B	Sample_s74c	Sample_s74B	Sample_s73c	Sample_s73B	Sample_s72c	Sample_s72B	Sample_s71C	Sample_s71B	Sample_s6c	Sample_s6B	Sample_s66c	Sample_s66B	Sample_s65c	Sample_s65B	Sample_s64c	Sample_s64B	Sample_s62c	Sample_s62B	Sample_s61c	Sample_s61B	Sample_s60c	Sample_s60B	Sample_s58c	Sample_s58B	Sample_s57c	Sample_s57B	Sample_s56c	Sample_s56B	Sample_s55c	Sample_s55B	Sample_s54c	Sample_s54B	Sample_s53c	Sample_s53B	Sample_s52c	Sample_s52B	Sample_s51c	Sample_s51B	Sample_s50c	Sample_s50B	Sample_s4c	Sample_s4B	Sample_s49c	Sample_s49B	Sample_s48c	Sample_s48B	Sample_s46c	Sample_s46B	Sample_s45c	Sample_s45B	Sample_s42c	Sample_s42B	Sample_s39c	Sample_s39B	Sample_s38c	Sample_s38B	Sample_s37c	Sample_s37B	Sample_s36c	Sample_s36B	Sample_s35c	Sample_s35B	Sample_s34c	Sample_s34B	Sample_s33c	Sample_s33B	Sample_s32c	Sample_s32B	Sample_s31c	Sample_s31B	Sample_s30c	Sample_s30B	Sample_s2c	Sample_s2B	Sample_s29c	Sample_s29B	Sample_s28c	Sample_s28B	Sample_s24c	Sample_s24B	Sample_s22c	Sample_s22B	Sample_s21c	Sample_s21B	Sample_s19c	Sample_s19B	Sample_s18c	Sample_s18B	Sample_s16c	Sample_s16B	Sample_s15c	Sample_s15B	Sample_s14c	Sample_s14B	Sample_s13c	Sample_s13B	Sample_s11c	Sample_s11B	Sample_s10c	Sample_s10B
GT3	0.002117924	0.002364556	0.002304726	0.003058946	0.003322858	0.003562115	0.003843502	0.003881792	0.003504971	0.003365595	0.003127634	0.002474753	0.003222137	0.002711388	0.003226536	0.002988037	0.003128279	0.003447664	0.003329194	0.002148376	0.004917786	0.004625801	0.002953334	0.003618713	0.003180748	0.003889059	0.003883398	0.003972126	0.002216281	0.003025946	0.004463732	0.002850259	0.002443684	0.004172487	0.002906497	0.003106018	0.004193614	0.00296613	0.003842178	0.003900882	0.004087979	0.003810166	0.003518738	0.00274372	0.002085534	0.002918607	0.002283628	0.003255222	0.002798421	0.002889114	0.003617973	0.003296242	0.002873352	0.003753686	0.004590582	0.005631055	0.003835242	0.003570718	0.002912028	0.005079839	0.00224396	0.00380057	0.003981297	0.002247231	0.003524241	0.003986041	0.002259546	0.003496409	0.003654284	0.004338277	0.002157813	0.003289836	0.002847636	0.003502616	0.00466766	0.004563005	0.003766689	0.004334831	0.003697603	0.003541753	0.003136228	0.003374638	0.003566856	0.004022691	0.00359513	0.002899529	0.003211313	0.001765205	0.003764917	0.003960041	0.003365597	0.001891547	0.004801034	0.004744099	0.004021188	0.003470967	0.004209864	0.003970865	0.003522883	0.003538239	0.002828076	0.002634414	0.002307461	0.002258318	0.002743212	0.002687929	0.002432472	0.003485329	0.002420186	0.003048888
GT30	0.006025474	0.003222319	0.004617806	0.00442705	0.00450325	0.004490862	0.007074864	0.006566083	0.006632097	0.005634778	0.005365236	0.003316351	0.004725645	0.005747894	0.005855831	0.003869185	0.004001992	0.00568898	0.006822167	0.003336667	0.006850778	0.005932042	0.00530385	0.004265472	0.003497208	0.006014876	0.005900625	0.005295613	0.005880306	0.004263677	0.005604927	0.003948581	0.00372056	0.005650954	0.00357963	0.004599892	0.004971177	0.003972364	0.005000151	0.004843759	0.007195478	0.006657761	0.004749523	0.003591719	0.003819047	0.00427165	0.003767224	0.004596722	0.003141173	0.003496729	0.004587214	0.003897717	0.003390696	0.004679947	0.004574133	0.007066582	0.004291702	0.005281797	0.003416084	0.007141114	0.002809115	0.004678938	0.004302488	0.00332849	0.004162095	0.007307199	0.005530386	0.00537615	0.003642301	0.005678298	0.002866281	0.004721936	0.002859648	0.004798792	0.004835944	0.006475405	0.005226449	0.005611452	0.004393406	0.005198322	0.004113703	0.005372749	0.005550692	0.006055304	0.004788477	0.003833615	0.004417063	0.002790715	0.007133756	0.006268043	0.005401716	0.002835024	0.007242506	0.006521371	0.006667438	0.005244351	0.005021831	0.006333282	0.004666869	0.005270521	0.006188263	0.004487018	0.003991039	0.002700159	0.004696959	0.003596434	0.006355526	0.003962444	0.006893449	0.004791028
GT31	0.000306917	1.02E-05	0.00062311	0	5.79E-05	0	0	0.000411176	0.001743027	0.000373903	0.000117921	1.05E-05	6.26E-06	0.001086018	0	4.71E-06	2.57E-05	0	0	7.47E-06	0	3.35E-05	8.46E-05	0	9.54E-06	0.000143544	0	4.25E-06	0.002244338	0	0.000273576	0	0	0	3.38E-05	0	5.31E-05	3.02E-05	4.27E-06	7.26E-05	6.94E-05	0	2.94E-05	9.74E-06	4.15E-05	0	0	1.63E-05	0.00012092	8.07E-06	0.000109803	0.000142472	4.98E-06	6.23E-06	2.20E-05	2.95E-05	0.000183269	7.72E-05	0.000139484	3.50E-06	0.000209771	7.52E-06	0.000118346	0	2.53E-05	0.00077169	0.002161695	1.06E-05	0	0.00014162	0	0	0	0	9.30E-05	7.33E-05	0.001248803	0	1.39E-05	0	0.001138262	8.22E-06	8.39E-05	3.28E-06	0.000395707	1.15E-05	0.000799224	0	1.22E-05	1.35E-05	0.000668449	0	5.39E-05	5.24E-05	3.31E-05	9.23E-06	1.10E-05	2.66E-05	0	0.000180563	0	0.000143637	0	0	0.000666717	0	4.25E-06	0.000122629	0.002005727	0.000506364
GT32	0.00344852	0.003245897	0.003294178	0.004509801	0.004191116	0.005909202	0.006933239	0.005848211	0.004825155	0.003915308	0.004880867	0.003638887	0.004760078	0.004805884	0.005610182	0.00433516	0.004603216	0.003743955	0.005569015	0.005538449	0.005790605	0.008339046	0.005864107	0.005961247	0.004072627	0.003909303	0.005249106	0.00532145	0.00350369	0.003939637	0.005274834	0.004261455	0.003492483	0.006005193	0.004872096	0.004315639	0.005975518	0.004396519	0.004884441	0.00513852	0.00551356	0.004950608	0.006057978	0.005447228	0.002982542	0.004917178	0.003688207	0.004244537	0.003248968	0.004204969	0.003624679	0.004439826	0.003168434	0.007010136	0.005019269	0.005293969	0.004785082	0.006722226	0.005157076	0.006953301	0.003343357	0.004529662	0.005352809	0.0044865	0.003551533	0.005132781	0.003189768	0.00480484	0.005230532	0.007233706	0.003365055	0.004002653	0.005431634	0.005763862	0.004830596	0.005664416	0.003603155	0.005830511	0.004483726	0.00564613	0.002808741	0.004761138	0.006382819	0.006044504	0.00527481	0.003714856	0.004675158	0.008180364	0.005654528	0.004426606	0.005103778	0.003805378	0.006255231	0.006211748	0.005916732	0.005630482	0.004702624	0.004864199	0.003664306	0.004487297	0.0053327	0.002695705	0.003925781	0.004560981	0.004250118	0.004357207	0.004085607	0.003276223	0.003336516	0.004101581
GT35	0.015505907	0.017098257	0.016982564	0.015676147	0.014651541	0.012643803	0.013441324	0.01332095	0.012287865	0.012872843	0.016135346	0.016462418	0.013169217	0.012093678	0.015864894	0.014438734	0.015888186	0.01553075	0.016623382	0.016895341	0.013921367	0.011463487	0.019235281	0.013990223	0.016520955	0.014590469	0.015703707	0.013346001	0.013748386	0.01726664	0.012570069	0.012753989	0.014626099	0.012162763	0.016646771	0.014337627	0.015108428	0.015142855	0.014562021	0.016460914	0.01453093	0.015225672	0.014742103	0.016142746	0.015911185	0.014198411	0.015423998	0.01332511	0.018833932	0.017453723	0.016863847	0.016852335	0.018619357	0.012220381	0.013209828	0.009968395	0.01007714	0.014821113	0.012921207	0.01007608	0.012476254	0.015072536	0.011953147	0.016457455	0.010635183	0.010513876	0.011366079	0.013281707	0.012470749	0.01339874	0.014105157	0.013861752	0.01222819	0.014361606	0.010620426	0.010816844	0.010344331	0.011387936	0.013569821	0.014304018	0.008713733	0.015675541	0.014403276	0.013733116	0.014295722	0.017224416	0.012187449	0.014841002	0.013842614	0.01249311	0.014574054	0.016097249	0.012715584	0.012348598	0.014614525	0.015034302	0.013961708	0.01210309	0.014570551	0.011290561	0.017785054	0.015683617	0.017418318	0.014374012	0.014370517	0.013522333	0.018016394	0.01587902	0.014727361	0.014038062
GT39	0.000628945	0.002705055	0.004384326	0.003531534	0.002609521	0.000908273	0.001253979	0.000773077	0.000904132	0.000668807	0.002049071	0.004004637	0.000978335	0.000515175	0.001481959	0.00116784	0.001665818	0.000759296	0.001562261	0.001356228	0.000651847	0.000392509	0.002706347	0.002381721	0.002452926	0.001378823	0.003384113	0.001830765	0.001863164	0.001666696	0.001834704	0.001515033	0.001852018	0.001121404	0.002613764	0.001796696	0.002673552	0.001902577	0.003131833	0.00178731	0.001531866	0.000697713	0.001496856	0.001581006	0.002754045	0.001533475	0.002331477	0.00194254	0.003552649	0.002123272	0.003142639	0.002156291	0.004572302	0.001535817	0.003170948	0.000642051	0.001167793	0.001520575	0.003371309	0.000626571	0.002309686	0.001990975	0.002255238	0.002114629	0.001865894	0.000500081	0.001538399	0.001386459	0.001416439	0.001061564	0.000566925	0.003406047	0.002318934	0.001647441	0.001077233	0.000344949	0.001841743	0.000849638	0.001912964	0.002045198	0.000775904	0.001602344	0.001953123	0.001734925	0.002853444	0.00249616	0.001140782	0.001358228	0.00117532	0.000942295	0.002807499	0.002116561	0.001438385	0.000985469	0.001797188	0.001283445	0.001948336	0.000335932	0.002287201	0.001152639	0.001114617	0.001223561	0.001811947	0.002738602	0.001813789	0.001353663	0.001784837	0.002213897	0.000826164	0.000573473
GT41	6.77E-05	3.10E-05	0.000185162	2.69E-05	0	0.000154913	0.000403706	5.42E-05	7.17E-05	1.94E-05	9.66E-05	4.22E-05	0.000429955	7.77E-05	0.000199524	3.12E-05	2.07E-05	0.000448212	0.00045926	0.000121015	5.93E-05	0.000122773	0.000233539	0.000104926	3.60E-05	0.000416386	0.000135346	2.03E-05	3.40E-05	5.00E-05	0.000178657	6.94E-05	1.77E-05	0.000289063	4.88E-05	4.11E-05	4.33E-05	1.33E-05	7.20E-05	6.52E-05	0.000130209	5.47E-05	0	5.15E-05	0	0.000137252	6.53E-05	8.40E-05	1.32E-05	2.73E-05	5.22E-05	1.51E-05	1.49E-05	1.88E-05	0	5.13E-05	0	0.000402937	0	0.000176239	0	2.85E-05	0	5.26E-05	0	1.64E-05	0	0.000160712	0	2.76E-05	0	0.000328264	0	6.13E-05	0	1.62E-05	0	3.19E-05	0	1.05E-05	0	0.000246745	0	8.48E-05	0	0	0	0	4.76E-05	7.68E-05	5.74E-05	5.82E-05	0.000112755	2.66E-05	0.000357096	3.09E-05	3.18E-05	7.57E-05	0	2.17E-05	0.000274441	8.19E-05	3.71E-05	5.46E-05	2.57E-05	9.75E-05	0.000163657	2.03E-05	0.00038972	4.47E-05
GT4	0.051459318	0.048617593	0.051953625	0.052906871	0.054284417	0.06275618	0.052761615	0.055983525	0.059233626	0.057417712	0.047726003	0.052826122	0.051849423	0.057511357	0.05475189	0.051663861	0.056155129	0.049294086	0.050554944	0.057895976	0.059148545	0.062410565	0.053712604	0.055397208	0.046661471	0.052440084	0.060128154	0.05328009	0.059063214	0.050936867	0.05615085	0.049702166	0.045499084	0.050650381	0.051381968	0.05148918	0.059532012	0.052679943	0.056424544	0.054540384	0.05395668	0.051412499	0.060100789	0.052976616	0.050301429	0.055939428	0.049180578	0.051933138	0.05062572	0.05466191	0.053969213	0.057804085	0.05891382	0.057008014	0.048510803	0.05985805	0.047107095	0.057839612	0.041835651	0.059119777	0.044203417	0.059071947	0.048441906	0.052270414	0.041726355	0.058284805	0.050640572	0.048442276	0.045273275	0.061114781	0.037659169	0.048048316	0.044462497	0.052940504	0.050983412	0.056709662	0.048145896	0.053064743	0.045767021	0.05387029	0.045088379	0.055328221	0.055682134	0.058036316	0.04845069	0.055202421	0.046305713	0.052772826	0.05763023	0.055701853	0.053107433	0.043865609	0.056072955	0.058737597	0.053297245	0.051159563	0.062435394	0.056948448	0.049267069	0.055346195	0.053685105	0.047715405	0.050348351	0.061623378	0.049956155	0.053237016	0.051831306	0.054959462	0.058331541	0.058252659
GT46	0	0	0	1.16E-05	0	9.63E-05	0	0	0	0	0	3.00E-05	4.76E-06	0	0	3.65E-06	0	0	0	1.25E-05	0	0	0	9.72E-06	0	0	1.41E-05	0.000126911	0	0	0	0	0	9.13E-06	6.72E-06	3.65E-06	7.00E-06	0.000119205	0	0	0	4.22E-06	9.65E-06	0	7.54E-06	0	0	0	0	1.08E-05	0	0	0	2.52E-05	0	0	0	1.92E-05	1.33E-05	3.38E-05	0	5.76E-06	0	6.45E-06	0	0	0	5.61E-06	0	0	0	0	0	6.65E-06	0	0	0	0	3.24E-06	1.55E-05	0	0	0	7.34E-06	0	0	0	0	0	0	0	4.31E-05	1.17E-05	2.53E-05	0	7.84E-06	0	0	0	4.87E-06	7.59E-06	4.98E-06	1.46E-05	4.41E-06	0	8.22E-06	0	0	0	7.87E-06
GT51	0.021305873	0.017852505	0.022451334	0.020276775	0.018145186	0.018869069	0.018553778	0.017040741	0.021970483	0.01844603	0.021302385	0.022352974	0.02182822	0.020969451	0.024255726	0.020332458	0.02402889	0.021570327	0.021517877	0.019798919	0.019158048	0.018720299	0.020948149	0.015045984	0.01948004	0.022652656	0.023268787	0.017294084	0.021688956	0.022983852	0.01887256	0.015599509	0.018875532	0.018828197	0.018550752	0.018848319	0.02005966	0.018140984	0.022279782	0.020179149	0.021647785	0.022142791	0.02187989	0.018019733	0.019310763	0.017693274	0.020122933	0.018453612	0.019735996	0.020991379	0.019150783	0.019107875	0.01894069	0.017585235	0.016115003	0.016505858	0.014324173	0.020236605	0.015427894	0.016466224	0.016301118	0.019867218	0.015721817	0.017965021	0.014453749	0.01878139	0.018896198	0.019833865	0.014882614	0.018083983	0.015789978	0.020850824	0.013729374	0.018783374	0.014826362	0.017874591	0.016848566	0.015932333	0.015973021	0.015900067	0.014422243	0.018611796	0.023594749	0.018672274	0.017288888	0.0174044	0.016963198	0.022087083	0.025637283	0.019417366	0.019193547	0.016757142	0.019669029	0.019626934	0.021281286	0.019328522	0.019839707	0.018175227	0.017926401	0.016592011	0.019596844	0.022311316	0.020069672	0.024521129	0.02150857	0.020600978	0.024536253	0.016705711	0.023103016	0.019544275
GT5	0.011924042	0.012316803	0.016175584	0.011783983	0.014262046	0.010501438	0.012106509	0.010979682	0.008362599	0.010784623	0.013435829	0.010434577	0.011128129	0.009405003	0.013564084	0.011271658	0.012018264	0.012270858	0.014724992	0.013028947	0.012325305	0.010117127	0.015008826	0.01172281	0.013397939	0.011178939	0.014364748	0.01187597	0.009952318	0.012432356	0.011281824	0.010456771	0.012522717	0.011280002	0.012320375	0.011282195	0.012766392	0.012413388	0.01156166	0.012031409	0.013015468	0.012481385	0.011995145	0.012993317	0.013150466	0.012059461	0.013955836	0.010500149	0.013446209	0.012726898	0.013181394	0.011421928	0.014272818	0.010927202	0.012107547	0.009227075	0.009007357	0.011488541	0.011855722	0.009651808	0.011816942	0.011026959	0.010628116	0.012592483	0.008704748	0.008397029	0.00814336	0.010788032	0.009102414	0.011858092	0.010829484	0.010503639	0.01065699	0.011376395	0.00917762	0.009364226	0.008289047	0.009656791	0.011223113	0.011507984	0.00721494	0.012417949	0.012342592	0.010992866	0.011138208	0.011781787	0.009439537	0.012035326	0.012570278	0.01100245	0.012003406	0.013061715	0.013562217	0.01218957	0.012353441	0.011789317	0.011791253	0.010032503	0.01280409	0.009966702	0.015300657	0.011788103	0.013700232	0.010016818	0.011480322	0.010305625	0.014022727	0.011540999	0.010530933	0.009924511
GT53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75E-05	0	0	0	0	0	0	0	4.10E-05	8.77E-06	0	7.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61E-05	0	0	0	3.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT56	8.89E-05	8.91E-05	0.000291518	0.000250104	0.000328898	0.000178909	0.000300079	0.000143491	0.000228252	0.000243099	0.000160134	5.68E-05	0.000182	0.00042955	0.000456921	6.92E-05	0.000192338	0.000436617	0.000586873	0.000420681	0.000277194	0.000236101	0.000382719	0.000685989	0.000285621	0.000186264	0.000773686	0.0001631	0.000310006	0.000326141	0.000317686	8.28E-05	0.000123638	0.000119757	0.000216572	0.000574517	9.09E-05	0.000151471	0.000268195	8.84E-05	0.000436229	0.000162643	0.000261785	0.000752	0.000191152	0.000137921	0.000184069	0.00014221	0.000300479	0.000500067	0.000371068	0.000553481	0.001310535	0.000786	0.0005201	0.000209907	0.000742657	0.000180726	0.000569158	0.000361012	0.000440989	0.000776148	0.000647563	0.000112291	0.000657885	0.000253681	0.000670478	0.000287751	0.000837474	0.000587642	0.000750244	0.000181043	0.000736111	0.000321189	0.000685018	0.000377574	0.000571475	0.000220065	0.000491666	9.80E-05	0.000735966	0.000163838	0.000188553	0.000134835	0.000411832	0.000802257	0.000676484	0.000492827	0.000181683	0.000100831	0.000133266	4.70E-05	0.000377415	0.000414075	0.0004418	0.000111715	0.000468174	0.000475463	0.00013465	0.000175145	0.000452138	0.000132445	0.000947878	0.000359267	0.000189362	0.000105842	0.000474855	0.000299386	0.000155168	0.000171708
GT6	2.40E-05	0	9.73E-05	3.40E-06	4.00E-06	7.37E-05	3.00E-05	7.12E-06	5.25E-06	1.11E-05	4.72E-05	0	3.62E-05	2.98E-05	0	1.18E-05	1.24E-05	0	2.39E-05	7.79E-05	7.22E-06	4.90E-05	2.84E-05	1.12E-05	2.12E-05	5.45E-05	2.75E-05	0.000268005	0.000174801	1.93E-06	1.72E-05	3.30E-06	9.20E-05	0.00011722	4.81E-06	0	2.70E-05	0.000122796	3.11E-05	2.14E-06	0.000850305	1.19E-06	1.65E-05	0	0.001452	0.000115943	8.30E-06	6.68E-05	4.07E-06	1.08E-05	3.32E-05	2.09E-06	4.83E-05	2.96E-05	0.000260439	1.88E-05	0.000196976	2.62E-05	0.000508232	7.17E-05	0.000396884	0	0.000568128	0.000109293	0.000608698	4.25E-06	0.001159606	3.37E-06	6.53E-05	8.84E-05	8.69E-05	2.99E-05	0.000113332	1.53E-05	0.000174899	6.68E-05	0.00023117	0.000115926	6.46E-05	0.000276359	0.000349618	3.52E-06	0.000258135	5.48E-05	2.37E-05	0	0.000217773	0	1.75E-05	0.000120288	2.84E-06	1.55E-06	2.97E-06	7.80E-06	2.07E-05	0.000123699	4.43E-06	0	8.88E-05	9.27E-05	2.34E-05	4.13E-05	3.40E-05	7.88E-05	0.000148335	5.72E-06	2.31E-05	2.88E-05	0.000200744	1.98E-06
GT66	1.21E-05	4.84E-05	2.28E-05	2.70E-05	5.53E-05	3.07E-05	3.20E-05	3.46E-05	0	5.54E-05	0.000159917	6.59E-05	2.98E-05	6.48E-05	0	5.98E-05	8.74E-05	2.20E-05	6.80E-05	0	3.66E-05	1.89E-05	0.000210441	2.03E-05	7.39E-05	3.83E-05	4.37E-05	5.69E-05	0	3.29E-05	0	5.65E-05	2.67E-05	1.23E-05	2.73E-05	2.04E-05	3.08E-05	5.15E-05	3.99E-05	3.04E-05	2.61E-05	0.000100351	3.06E-05	4.22E-05	1.61E-05	0.000107713	9.86E-05	1.96E-05	1.43E-05	3.30E-05	5.72E-05	1.93E-05	0	3.56E-05	0	4.71E-05	0.00022093	6.22E-05	6.61E-05	4.41E-05	0	1.35E-05	2.60E-05	6.38E-05	0	0	7.25E-05	0	5.09E-05	0.000105215	0	4.21E-05	2.31E-05	4.00E-05	0	4.58E-05	0	3.45E-05	1.59E-05	6.24E-05	3.50E-05	1.92E-05	0	3.14E-05	9.28E-05	8.47E-05	0	2.75E-05	9.98E-05	0.000181257	8.48E-05	0	2.05E-05	2.22E-05	4.67E-05	9.30E-05	0	5.58E-05	0	1.50E-05	0.0003385	2.75E-05	2.93E-05	1.18E-05	3.96E-05	1.66E-05	0.00026521	2.09E-05	0	0
GT73	3.78E-05	0	2.44E-05	1.92E-05	3.33E-05	3.57E-05	3.35E-05	4.14E-05	3.08E-05	0.000194953	1.43E-05	0	0	0	0	0	0	8.77E-05	6.30E-05	2.79E-05	0.000289459	1.31E-05	2.98E-05	0	0	2.74E-05	0.000160045	0	0.000147151	8.88E-05	0.000171993	0	7.47E-05	5.63E-05	6.80E-05	4.83E-05	6.93E-05	4.23E-05	0.000234693	2.02E-05	3.69E-05	1.16E-05	2.06E-05	0	1.81E-05	0	0	0	7.12E-05	3.15E-05	0	5.14E-05	2.98E-05	0	0	0.00016994	7.59E-05	1.66E-05	0	0	0.000458312	1.47E-05	0.000139523	2.27E-05	7.49E-05	4.51E-05	2.76E-05	1.97E-05	0	0	0	0	0	2.70E-05	0	4.82E-05	0.000278102	6.53E-05	8.78E-05	2.36E-05	0.000245083	3.95E-05	0	1.46E-05	0	3.47E-05	0	7.06E-05	3.60E-05	7.08E-05	1.79E-05	2.46E-05	7.53E-05	3.77E-05	5.04E-05	2.12E-05	0.000223924	3.00E-05	0	1.55E-05	7.61E-05	2.45E-05	0	1.69E-05	0	1.81E-05	2.45E-05	5.81E-05	3.91E-05	3.22E-05
GT74	5.47E-05	0.000104543	0.000241786	3.56E-05	0.000131944	0.000107345	0.00023729	1.29E-05	0.000106544	0.000241926	0.000166652	0.000100796	9.63E-05	0.000117382	0.00019109	4.16E-05	0.000164732	9.72E-05	0.000244165	8.07E-05	0.000141182	6.78E-05	9.70E-05	4.84E-05	0.000123794	0.000266346	0.000146009	7.66E-05	0.000182793	5.52E-05	0.000141548	3.81E-05	6.80E-05	8.24E-05	3.80E-05	8.36E-05	4.51E-05	6.72E-05	0.000252911	6.94E-05	0.000248188	5.31E-05	0.000242007	5.11E-05	8.20E-05	0.000133328	0.000141001	4.35E-05	0.000119973	0.000111706	0.000161241	3.66E-05	0.00011617	5.84E-05	4.28E-05	0.000158883	0.000429383	0.000150398	0.000320871	0.000132031	0.000318094	9.11E-05	1.09E-05	0.000105684	2.13E-05	6.62E-05	2.17E-05	0.000109567	7.45E-05	8.80E-05	0	3.86E-05	0.000427258	8.34E-05	8.29E-05	0.000305688	0	9.57E-05	1.24E-05	0.00011534	3.17E-05	0.000103451	0.000141899	6.04E-05	0.000126473	5.26E-05	2.23E-05	0.000232314	0.000190219	0.000231117	0.000104671	9.20E-05	0.000207964	0.000168524	0.000174324	0.000109592	8.39E-05	3.12E-05	8.26E-05	8.07E-05	0.000166289	3.04E-05	0.000125577	6.27E-05	9.27E-05	3.10E-05	6.67E-05	7.24E-05	0.000108571	0.000101981
GT76	0.000359315	0.000851007	0.000264942	0.000885801	0.000464188	0.00022492	0.000148957	6.58E-05	6.28E-05	0.000158557	0.000288044	0.0003321	0.000399233	0.00018861	0.000379616	0.000205979	0.000361297	0.000200533	0.000407132	0.000443658	0.000151382	5.78E-05	0.000710167	0.000402542	0.00064393	9.03E-05	0.000129769	0.000258882	0.000457024	0.000426715	0.000242069	0.000280478	0.000203831	0.000201439	0.001113174	0.000467787	0.000769466	0.000298938	0.00062281	0.000457123	0.000434301	0.000250231	0.000427109	0.000125384	0.000476788	0.000402639	0.000271964	0.000212949	0.000550422	0.000155497	0.0003505	0.000289588	0.000508262	0.000119373	0.000254009	0.000178543	0.000497106	0.000189038	0.000198733	0.000152823	0.0001624	0.000194714	0.000380199	0.000307932	0.000260527	9.61E-05	0.000310244	0.000359078	0.000164266	0.00011428	6.86E-05	0.00027769	0.000569706	0.000308077	0.000404789	0.000110802	9.53E-05	9.14E-05	0.000289422	0.000244285	6.07E-05	0.000330592	0.000352159	0.00017467	0.000359168	0.000327138	0.000115749	0.00014195	0.000180571	0.000148245	0.000607335	0.000490599	0.000146704	0.000224123	0.000320994	0.000199569	0.000613206	0.000112986	0.000344221	0.000157698	0.00021307	0.000197948	0.000784661	0.000476542	0.000121434	0.000253156	0.000378649	0.000408163	0.000164735	0.000140798
GT80	0.000126384	0	0.000396892	1.38E-05	6.27E-06	5.41E-06	0.000100067	9.41E-06	2.09E-05	3.15E-05	0.000286425	6.03E-06	0.000161835	5.89E-06	0.000218301	6.09E-06	2.21E-05	6.97E-06	0.000112167	0.000188415	5.62E-05	0.000246147	0.000151363	7.37E-06	9.74E-05	0	0.000136943	7.74E-06	0.000842885	1.71E-05	5.28E-05	0	0.000476733	0.000102426	0.000133099	0	0.000238069	0.000631849	0.000151051	0	0.004224271	5.60E-06	1.92E-05	0.000273395	0.007221822	0	3.27E-05	0.000278291	4.69E-05	0	0.000118813	5.74E-05	0.000359596	9.86E-06	6.36E-06	5.12E-05	0	0.000441851	0	0.000224244	0	0	0.000903381	3.74E-05	0.002434059	1.56E-05	0.004649847	9.48E-06	0	0.000464113	0	0.000151862	0	7.65E-05	0	0.000337074	0	0.00012779	6.60E-05	4.35E-05	0.000122935	0.000268631	0.002443453	0.000119463	0	0	0.000965073	3.10E-05	0.000158135	0.000580386	2.46E-05	1.12E-05	5.95E-05	7.43E-06	0.000137575	0.000595458	1.49E-05	0	0.00046051	0.00024429	0.000192661	0.00021327	0.000143137	5.78E-06	0.00075634	9.48E-06	1.10E-05	9.68E-06	0.000908981	5.51E-06
GT8	0.010514237	0.005098762	0.007660469	0.006810596	0.004799549	0.008518772	0.01261931	0.008087702	0.010502199	0.006935284	0.007502222	0.007346529	0.00473973	0.009162496	0.008255839	0.005927939	0.00571371	0.007322411	0.007503749	0.007505897	0.006264834	0.010585379	0.007405968	0.006348375	0.00410073	0.006580549	0.007548493	0.004530068	0.011457913	0.005717853	0.005085209	0.006196763	0.005930109	0.006029575	0.005408812	0.006558417	0.004580994	0.004707183	0.004901447	0.005654859	0.007839437	0.008659164	0.007358515	0.006137706	0.007327948	0.00654996	0.007052985	0.006945946	0.004242025	0.005932208	0.005301565	0.007147899	0.005718498	0.008132056	0.001972605	0.005227119	0.00282051	0.008705389	0.002569796	0.007363927	0.002200015	0.007219874	0.002628056	0.007048088	0.003232581	0.010237997	0.010309012	0.007764386	0.002296308	0.009082733	0.002864103	0.006630438	0.002613011	0.005164489	0.00266186	0.005489151	0.005747203	0.005985227	0.004033023	0.006683971	0.004901268	0.0071928	0.008276434	0.008994959	0.003793185	0.006436485	0.006075084	0.011287021	0.00930953	0.005940598	0.007437601	0.005232416	0.006336311	0.007820983	0.007484146	0.006709999	0.005811157	0.009477458	0.004824561	0.005817174	0.009518694	0.00645197	0.008759382	0.009360094	0.009135275	0.006743353	0.009052013	0.005660908	0.01309398	0.007826904
